11.1.1.0
#HEADER
ET_UserInputEvents
ET_UserInputEvents



#METADATA
FieldName,Timestamp,InputEventSource,Data,StimType
DataType,Double,String,String,String
Unit,millisecond,,,Stimulus type
Description,iMotions timestamp,Input source i.e. Mouse or API,Serialized data,Type of stimulus
Category,Timestamp,InputEvent,Data,Slide
#DATA
RowNumber,Timestamp,InputEventSource,Data,StimType
1780,159725.38269999999,Mouse,Id:M;X:824;Y:578,TestImage
1781,159749.1862,Mouse,Id:M;X:819;Y:603,TestImage
1782,159773.53140000001,Mouse,Id:M;X:812;Y:619,TestImage
1783,159797.29860000001,Mouse,Id:M;X:804;Y:628,TestImage
1784,159821.13680000001,Mouse,Id:M;X:797;Y:632,TestImage
1785,159845.41450000001,Mouse,Id:M;X:790;Y:639,TestImage
1786,159869.23180000001,Mouse,Id:M;X:778;Y:653,TestImage
1787,159893.06789999999,Mouse,Id:M;X:762;Y:667,TestImage
1788,159917.34400000001,Mouse,Id:M;X:749;Y:674,TestImage
1789,160077.26209999999,Mouse,Id:M;X:747;Y:676;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1790,161301.5392,Mouse,Id:M;X:747;Y:676;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1791,162150.378,Keyboard,Id:K;KeyCode:85;Key:U,TestImage
1792,162309.97700000001,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1793,162582.39619999999,Keyboard,Id:K;KeyCode:67;Key:C,TestImage
1794,162790.32279999999,Keyboard,Id:K;KeyCode:79;Key:O,TestImage
1795,163006.64449999999,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1796,163126.1955,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1797,163294.4688,Keyboard,Id:K;KeyCode:69;Key:E,TestImage
1798,163518.80739999999,Keyboard,Id:K;KeyCode:67;Key:C,TestImage
1799,163830.47469999999,Keyboard,Id:K;KeyCode:84;Key:T,TestImage
1800,164062.10620000001,Keyboard,Id:K;KeyCode:69;Key:E,TestImage
1801,164654.47579999999,Keyboard,Id:K;KeyCode:68;Key:D,TestImage
1802,165325.52340000001,Mouse,Id:M;X:745;Y:676,TestImage
1803,165349.21830000001,Mouse,Id:M;X:721;Y:667,TestImage
1804,166014.42910000001,Keyboard,Id:K;KeyCode:13;Key:Enter,TestImage
1805,166173.39559999999,Mouse,Id:M;X:719;Y:665,TestImage
1806,166197.23209999999,Mouse,Id:M;X:723;Y:691,TestImage
1807,166221.50810000001,Mouse,Id:M;X:728;Y:712,TestImage
1808,166245.44820000001,Mouse,Id:M;X:731;Y:722,TestImage
1809,166269.24969999999,Mouse,Id:M;X:750;Y:739,TestImage
1810,166293.0576,Mouse,Id:M;X:774;Y:761,TestImage
1811,166317.36369999999,Mouse,Id:M;X:789;Y:791,TestImage
1812,166341.1703,Mouse,Id:M;X:805;Y:826,TestImage
1813,166365.47390000001,Mouse,Id:M;X:823;Y:864,TestImage
1814,166389.30600000001,Mouse,Id:M;X:835;Y:895,TestImage
1815,166413.58619999999,Mouse,Id:M;X:847;Y:925,TestImage
1816,166437.39840000001,Mouse,Id:M;X:859;Y:951,TestImage
1817,166461.21470000001,Mouse,Id:M;X:871;Y:969,TestImage
1818,166485.02340000001,Mouse,Id:M;X:875;Y:985,TestImage
1819,166557.07269999999,Mouse,Id:M;X:877;Y:990,TestImage
1820,166581.37580000001,Mouse,Id:M;X:877;Y:993,TestImage
1821,166613.48740000001,Mouse,Id:M;X:877;Y:994,TestImage
1822,166669.0453,Mouse,Id:M;X:877;Y:994,TestImage
1823,166693.37520000001,Mouse,Id:M;X:877;Y:994,TestImage
1824,166717.05530000001,Mouse,Id:M;X:879;Y:992,TestImage
1825,166837.38370000001,Mouse,Id:M;X:879;Y:992;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1826,166909.28899999999,Mouse,Id:M;X:879;Y:992;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1827,167061.20509999999,Mouse,Id:M;X:881;Y:990,TestImage
1828,167085.51000000001,Mouse,Id:M;X:886;Y:984,TestImage
1829,167109.06640000001,Mouse,Id:M;X:896;Y:975,TestImage
1830,167133.37049999999,Mouse,Id:M;X:914;Y:956,TestImage
1831,167157.16940000001,Mouse,Id:M;X:939;Y:927,TestImage
1832,167181.47409999999,Mouse,Id:M;X:971;Y:888,TestImage
1833,167205.3118,Mouse,Id:M;X:1002;Y:854,TestImage
1834,167229.08970000001,Mouse,Id:M;X:1021;Y:838,TestImage
1835,167253.394,Mouse,Id:M;X:1042;Y:826,TestImage
1836,167277.23300000001,Mouse,Id:M;X:1061;Y:814,TestImage
1837,167301.01079999999,Mouse,Id:M;X:1074;Y:805,TestImage
1838,167325.34659999999,Mouse,Id:M;X:1080;Y:800,TestImage
1839,167349.30710000001,Mouse,Id:M;X:1085;Y:793,TestImage
1840,167373.16390000001,Mouse,Id:M;X:1090;Y:785,TestImage
1841,167397.4431,Mouse,Id:M;X:1097;Y:778,TestImage
1842,167421.25049999999,Mouse,Id:M;X:1103;Y:767,TestImage
1843,167445.05850000001,Mouse,Id:M;X:1108;Y:759,TestImage
1844,167469.36600000001,Mouse,Id:M;X:1110;Y:755,TestImage
1845,167493.17540000001,Mouse,Id:M;X:1113;Y:753,TestImage
1846,167517.47450000001,Mouse,Id:M;X:1115;Y:750,TestImage
1847,167541.2831,Mouse,Id:M;X:1117;Y:748,TestImage
1848,167565.10440000001,Mouse,Id:M;X:1119;Y:747,TestImage
1849,167597.33100000001,Mouse,Id:M;X:1119;Y:747,TestImage
1850,167621.139,Mouse,Id:M;X:1123;Y:746,TestImage
1851,167645.47870000001,Mouse,Id:M;X:1140;Y:740,TestImage
1852,167669.2959,Mouse,Id:M;X:1169;Y:734,TestImage
1853,167693.10219999999,Mouse,Id:M;X:1198;Y:723,TestImage
1854,167717.4063,Mouse,Id:M;X:1226;Y:713,TestImage
1855,167741.32459999999,Mouse,Id:M;X:1249;Y:700,TestImage
1856,167765.04180000001,Mouse,Id:M;X:1264;Y:688,TestImage
1857,167789.4137,Mouse,Id:M;X:1275;Y:680,TestImage
1858,168093.5496,Mouse,Id:M;X:1276;Y:678;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,TestImage
1859,168149.15359999999,Mouse,Id:M;X:1276;Y:678;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,TestImage
1860,168181.39430000001,Mouse,Id:M;X:1276;Y:678;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,TestImage
1861,168213.16440000001,Mouse,Id:M;X:1276;Y:678;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,TestImage
1862,168453.48319999999,Mouse,Id:M;X:1277;Y:678,TestImage
1863,168477.28210000001,Mouse,Id:M;X:1287;Y:680,TestImage
1864,168501.06580000001,Mouse,Id:M;X:1301;Y:683,TestImage
1865,168525.39290000001,Mouse,Id:M;X:1323;Y:688,TestImage
1866,168549.17920000001,Mouse,Id:M;X:1344;Y:692,TestImage
1867,168573.11489999999,Mouse,Id:M;X:1366;Y:695,TestImage
1868,168597.44469999999,Mouse,Id:M;X:1380;Y:696,TestImage
1869,168621.25279999999,Mouse,Id:M;X:1391;Y:698,TestImage
1870,168645.0607,Mouse,Id:M;X:1395;Y:699,TestImage
1871,175789.33900000001,Mouse,Id:M;X:1397;Y:699;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,TestImage
1872,176861.39309999999,Mouse,Id:M;X:1397;Y:699;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,TestImage
1873,179165.38959999999,Mouse,Id:M;X:1395;Y:699,TestImage
1874,179189.2274,Mouse,Id:M;X:1342;Y:699,TestImage
1875,179213.51990000001,Mouse,Id:M;X:1297;Y:699,TestImage
1876,179237.33069999999,Mouse,Id:M;X:1264;Y:699,TestImage
1877,179261.11739999999,Mouse,Id:M;X:1244;Y:697,TestImage
1878,179285.25810000001,Mouse,Id:M;X:1236;Y:697,TestImage
1879,179309.52900000001,Mouse,Id:M;X:1234;Y:697,TestImage
1880,179333.34659999999,Mouse,Id:M;X:1231;Y:697,TestImage
1881,179357.1563,Mouse,Id:M;X:1222;Y:697,TestImage
1882,179381.48540000001,Mouse,Id:M;X:1207;Y:697,TestImage
1883,179405.26930000001,Mouse,Id:M;X:1191;Y:697,TestImage
1884,179429.07689999999,Mouse,Id:M;X:1182;Y:696,TestImage
1885,179453.49069999999,Mouse,Id:M;X:1178;Y:695,TestImage
1886,179477.11550000001,Mouse,Id:M;X:1177;Y:695,TestImage
1887,179509.35449999999,Mouse,Id:M;X:1174;Y:695,TestImage
1888,179533.5111,Mouse,Id:M;X:1172;Y:695,TestImage
1889,179557.34090000001,Mouse,Id:M;X:1169;Y:694,TestImage
1890,179597.51689999999,Mouse,Id:M;X:1168;Y:694,TestImage
1891,179661.32089999999,Mouse,Id:M;X:1167;Y:693,TestImage
1892,179685.12789999999,Mouse,Id:M;X:1167;Y:691,TestImage
1893,179709.0442,Mouse,Id:M;X:1172;Y:689,TestImage
1894,179733.3444,Mouse,Id:M;X:1179;Y:686,TestImage
1895,179757.15280000001,Mouse,Id:M;X:1188;Y:684,TestImage
1896,179781.5705,Mouse,Id:M;X:1192;Y:683,TestImage
1897,179805.26500000001,Mouse,Id:M;X:1202;Y:679,TestImage
1898,179829.073,Mouse,Id:M;X:1212;Y:676,TestImage
1899,179853.3763,Mouse,Id:M;X:1230;Y:671,TestImage
1900,179877.18530000001,Mouse,Id:M;X:1244;Y:667,TestImage
1901,179901.4896,Mouse,Id:M;X:1251;Y:665,TestImage
1902,179925.29629999999,Mouse,Id:M;X:1257;Y:664,TestImage
1903,179949.10519999999,Mouse,Id:M;X:1266;Y:662,TestImage
1904,179973.4351,Mouse,Id:M;X:1278;Y:661,TestImage
1905,179997.21669999999,Mouse,Id:M;X:1304;Y:659,TestImage
1906,180021.5209,Mouse,Id:M;X:1337;Y:657,TestImage
1907,180045.32889999999,Mouse,Id:M;X:1372;Y:657,TestImage
1908,180069.166,Mouse,Id:M;X:1400;Y:657,TestImage
1909,180093.47039999999,Mouse,Id:M;X:1422;Y:657,TestImage
1910,180117.24900000001,Mouse,Id:M;X:1433;Y:657,TestImage
1911,180141.05720000001,Mouse,Id:M;X:1435;Y:657,TestImage
1912,180333.04949999999,Mouse,Id:M;X:1435;Y:657;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,TestImage
1913,180413.40059999999,Mouse,Id:M;X:1435;Y:657;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,TestImage
1914,180525.4969,Mouse,Id:M;X:1435;Y:657;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,TestImage
1915,180653.46539999999,Mouse,Id:M;X:1435;Y:657;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,TestImage
1916,181637.5373,Mouse,Id:M;X:1435;Y:657;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,TestImage
1917,181669.1691,Mouse,Id:M;X:1435;Y:657;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,TestImage
1918,181701.4087,Mouse,Id:M;X:1435;Y:657;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,TestImage
1919,181885.25289999999,Mouse,Id:M;X:1436;Y:657,TestImage
1920,181909.5563,Mouse,Id:M;X:1409;Y:663,TestImage
1921,181933.3645,Mouse,Id:M;X:1377;Y:673,TestImage
1922,181957.17319999999,Mouse,Id:M;X:1334;Y:686,TestImage
1923,181981.47579999999,Mouse,Id:M;X:1269;Y:705,TestImage
1924,182005.28510000001,Mouse,Id:M;X:1219;Y:720,TestImage
1925,182029.0925,Mouse,Id:M;X:1179;Y:731,TestImage
1926,182053.4118,Mouse,Id:M;X:1145;Y:741,TestImage
1927,182077.2199,Mouse,Id:M;X:1124;Y:746,TestImage
1928,182101.12539999999,Mouse,Id:M;X:1116;Y:748,TestImage
1929,182133.3664,Mouse,Id:M;X:1113;Y:749,TestImage
1930,182365.49170000001,Mouse,Id:M;X:1113;Y:749;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,TestImage
1931,182757.5619,Mouse,Id:M;X:1112;Y:748,TestImage
1932,182781.3701,Mouse,Id:M;X:1113;Y:745,TestImage
